[22/01/20 09:10:04] @elonmusk - RT by @_Bergelmir_: Cancel Cancel Culture! (Tue 09:35:23) https://twitter.com/elonmusk/status/1262783922708058113
[22/02/05 13:10:04] @elonmusk - RT by @_Bergelmir_:  (Sat 12:19:53) http://twitter.com/elonmusk/status/1490057614436282383
[24/06/12 20:39:14] @elonmusk - RT @MarioNawfal: 🚨ELON: LARGE PROJECTS ARE BASICALLY ILLEGAL IN THE WEST "You know, in the West, I think we have created regulatory gridlo… (Wed 20:25:31) https://x.com/_/status/1801093515650474300
[24/06/12 20:39:16] @elonmusk - RT @cb_doge: In a Legacy news article you just have an opinion of the reporter, no counter argument & very often what's printed in the pres… (Wed 19:59:01) https://x.com/_/status/1801086848128979369
[24/06/12 21:07:23] @elonmusk - RT @cb_doge: Fun Mode Grok Stories are now available for X Premium Users. Here's how to enable it: (Wed 21:05:12) https://x.com/_/status/1801103502812295430
[24/06/13 09:20:28] @elonmusk - RT @cb_doge: 𝕏 is now TAG Brand Safety Certified. This platform has deployed every single brand control the marketplace has requested over… (Thu 09:16:51) https://x.com/_/status/1801287629243138312
[24/06/13 13:18:45] @elonmusk - RT @MaryTilesTexas: It’s been almost 6 months since getting off hormonal birth control. Half a year of no panic attacks Half a year of no… (Thu 13:12:37) https://x.com/_/status/1801346960990912863
[24/06/13 16:13:20] @elonmusk - RT @cb_doge: HOT DAMN I LOVE YOU GUYS! ♥️ 一 Elon Musk https://pbs.twimg.com/amplify_video_thumb/1801363583789633539/img/btmDTFkCOlpZPvOf.jpg (video) (Thu 16:04:17) https://x.com/_/status/1801390163941081279
[24/06/13 22:10:19] @elonmusk - RT @Tesla: Summarizing @elonmusk's presentation under this post (Thu 22:02:58) https://x.com/_/status/1801480427166728677
[24/06/13 22:52:15] @elonmusk - RT @elon_docs: Here's the full breakdown of Elon's presentation, including Q&A session, at the 2024 Tesla Shareholder Meeting earlier today… (Thu 22:46:49) https://x.com/_/status/1801491464532132008
[24/06/13 23:06:06] @elonmusk - RT @SawyerMerritt: Elon on Robotaxi’s: “It’s simply a matter of time. Admittedly I’m a little optimistic sometimes. I don’t have a complete… (Thu 23:02:12) https://x.com/_/status/1801495332754223165
[24/06/13 23:06:07] @elonmusk - RT @MarioNawfal: ELON: TESLA OWNERS WILL BE ABLE TURN CARS INTO ROBOTAXIS "Monetizing the autonomous fleet is like Airbnb and Uber. Tesla… (Thu 23:00:40) https://x.com/_/status/1801494947712901291
[24/06/14 09:20:14] @elonmusk - RT @jeffskoll: Elon Musk Drops EPIC Interview!!! via @YouTube This is one of the best interviews I've seen in a lo… https://youtu.be/F_GJiNyK-JQ?si=ff0nSQDBM1zOHXa1 (Fri 09:15:24) https://x.com/_/status/1801649649054318675
[24/06/15 07:21:13] @elonmusk - RT @Tesla: In 2023, our customers avoided releasing over 20 million metric tons of CO2e into the Earth’s atmosphere by using our products h… (Sat 07:16:18) https://x.com/_/status/1801982066680361140
[24/06/16 03:58:11] @elonmusk - RT @alex_avoigt: Shows this to all who claim BEVs are not growing or renewables are not the solution. https://pbs.twimg.com/media/GQLh2pUWcAALMNQ.jpg (photo) (Sun 03:52:20) https://x.com/_/status/1802293126280990857
[24/06/16 11:47:13] @elonmusk - RT @NASA: Happy #FathersDay! This image was taken by our Galileo spacecraft, named for a father of modern astronomy, Galileo Galilei. It wa… (Sun 11:40:10) https://x.com/_/status/1802410860532703352
[24/06/16 17:44:22] @elonmusk - RT @cb_doge: Starlink helps fund humanity getting to Mars https://pbs.twimg.com/media/GQOlN9qbgAAL8vP.png (photo) (Sun 17:42:25) https://x.com/_/status/1802502023470080150
[24/06/17 07:56:17] @elonmusk - RT @cb_doge: Over half a billion of the most affluent, informed, and influential people on earth spend an average of 34 minutes daily on 𝕏… (Mon 07:48:10) https://x.com/_/status/1802714862658715918
[24/06/17 07:56:18] @elonmusk - RT @cb_doge: More than 6.4 million Spaces have been created on 𝕏 this year. Every business or brand should utilize 𝕏 Spaces to interact wi… (Mon 07:44:06) https://x.com/_/status/1802713838699032716
[24/06/17 11:12:23] @elonmusk - RT @Tesla: FSD Supervised makes parking easy (Mon 11:07:24) https://x.com/_/status/1802765000794087765
[24/06/17 23:34:09] @elonmusk - RT @teslaenergy: Powerwall 3 is now available in the United Kingdom 🇬🇧https://t.co/6H432Cxu6z https://pbs.twimg.com/media/GQVe562WIAANpdC.jpg (photo) http://ts.la/Powerwall3UK (Mon 23:32:42) https://x.com/_/status/1802952562590495150
[24/06/17 23:41:09] @elonmusk - RT @teslaenergy: Powerwall 3 is now available in Germany 🇩🇪 https://pbs.twimg.com/media/GQVhCZzXUAEWAoq.jpg (photo) http://ts.la/Powerwall3Germany (Mon 23:39:44) https://x.com/_/status/1802954333018808458
[24/06/18 07:49:13] @elonmusk - RT @cb_doge: Publish your articles directly on this platform for greater reach. Your 𝕏 articles are also indexed by search engines. via @n… (Tue 07:44:00) https://x.com/_/status/1803076200404787500
[24/06/18 08:24:15] @elonmusk - RT @MarioNawfal: 🚨🇺🇸MORGAN FREEMAN TO ELON: WHY MARS? (AUG 2014) Morgan:  "What about Mars makes it even plausible?" @elonmusk :  "Mars… (Tue 08:11:49) https://x.com/_/status/1803083203244150928
[24/06/19 01:10:10] @elonmusk - RT @SpaceX: Falcon 9 delivers 20 @Starlink satellites to orbit from California https://pbs.twimg.com/media/GQaZnY7bMAADrzt.jpg (photo), https://pbs.twimg.com/media/GQaZsofaIAAll8L.jpg (photo), https://pbs.twimg.com/media/GQaZt5NaIAAA3ap.jpg (photo) (Wed 01:05:31) https://x.com/_/status/1803338306156994787
[24/06/19 04:19:04] @elonmusk - RT @cb_doge: 𝕏 is the premier destination for marketers and advertisers to reach senior decision-makers and influential individuals who run… (Wed 04:17:01) https://x.com/_/status/1803386499963961709
[24/06/19 17:58:14] @elonmusk - RT @farzyness: Elon Musk Confronts Interviewer on Free Speech. Here's an edit of @elonmusk's conversation at Cannes Lions, covering advert… (Wed 17:54:27) https://x.com/_/status/1803592213609292178
[24/06/20 06:32:15] @elonmusk - RT @cb_doge: 𝕏 ads are now powered by A.I. The oldschool Twitter ad system is gone. I strongly recommend advertising your business on 𝕏. I… (Thu 06:30:09) https://x.com/_/status/1803782393645437295
[24/06/20 16:20:22] @elonmusk - RT @SpaceX: Falcon 9’s first stage lands on Just Read the Instructions, completing our 250th droneship landing https://pbs.twimg.com/amplify_video_thumb/1803907010095910913/img/SN_7pVijoL6E9oIi.jpg (video) (Thu 16:14:05) https://x.com/_/status/1803929344685019530
[24/06/21 08:24:19] @elonmusk - RT @tesla_na: New Tesla Center in Lake Elmo, MN 🇺🇸 → https://pbs.twimg.com/media/GQmv5KQXcAAHtuO.jpg (photo) https://www.tesla.com/findus?v=2&search=Lake%20Elmo,%20MN%2055042,%20USA&bounds=44.99889153698986,-92.83360630791017,44.818716168557515,-92.98123509208986&zoom=12&filters=store,service,supercharger,destination%20charger,bodyshop,party,self%20serve%20demo%20drive,nacs,delivery%20centers&location=teslasaintpaulteslacenter
[24/06/21 15:24:13] @elonmusk - RT @Starlink: ¡Starlink Mini ya está disponible en Colombia, Panamá, El Salvador y Guatemala! Haz tu pedido en línea en menos de 2 minutos… (Fri 15:19:43) https://x.com/_/status/1804278051167179104
[24/06/23 21:42:17] @elonmusk - RT @cb_doge: 𝕏 Premium users can access Fun Mode for Grok News & Stories. It makes the news so much fun. Settings → Privacy & Safety → Con… (Sun 21:37:56) https://x.com/_/status/1805098008209449031
[24/06/23 22:52:15] @elonmusk - RT @SpaceX: Falcon 9 delivers 20 @Starlink satellites to orbit from California https://pbs.twimg.com/media/GQ0OqFebYAAqX-E.jpg (photo), https://pbs.twimg.com/media/GQ0OtI0aAAEkVlo.jpg (photo), https://pbs.twimg.com/media/GQ0Oua3bwAA5jCP.jpg (photo) (Sun 22:51:40) https://x.com/_/status/1805116562484986087
[24/06/24 01:38:09] @elonmusk - RT @MarkCCrowley: Here’s the #Spacex rocket flying over the beaches in San Diego. https://pbs.twimg.com/ext_tw_video_thumb/1805088079843389440/pu/img/XJuTH4ukttH6BBjz.jpg (video) (Mon 01:36:10) https://x.com/_/status/1805157960961986650
[24/06/24 17:51:20] @elonmusk - RT @SpaceX: Falcon Heavy rolls out to the launch pad at 39A for @NASA’s GOES-U mission https://pbs.twimg.com/media/GQ4Q7CSbwAEO_95.jpg (photo), https://pbs.twimg.com/media/GQ4Q8BNbwAUR3Rs.jpg (photo), https://pbs.twimg.com/media/GQ4Q83gaIAATt35.jpg (photo) (Mon 17:44:47) https://x.com/_/status/1805401721973391410
[24/06/24 18:19:17] @elonmusk - RT @SpaceX: Teams completed the launch readiness review, and we are targeting Tuesday, June 25 for Falcon Heavy’s launch of @NASA's GOES-U… (Mon 18:12:36) https://x.com/_/status/1805408720975020316
[24/06/25 20:04:12] @elonmusk - RT @SpaceX: @NOAA Orbiting Earth at ~35,700 km, GOES-U will assist weather forecasters and climate researchers with real-time high-resoluti… (Tue 20:00:28) https://x.com/_/status/1805798253818265998
[24/06/25 20:04:16] @elonmusk - RT @SpaceX: Falcon Heavy’s 10th mission launches @NOAA’s GOES-U weather satellite to a geostationary orbit https://pbs.twimg.com/media/GQ9uFIcbwAA2Lt8.jpg (photo), https://pbs.twimg.com/media/GQ9uGTubwAAuQFe.jpg (photo), https://pbs.twimg.com/media/GQ9uINmbwAEY1c9.jpg (photo) (Tue 19:59:28) https://x.com/_/status/1805798000708796901
[24/06/25 20:25:25] @elonmusk - RT @johnkrausphotos: Liftoff! 🇺🇸🚀🚀🚀 Falcon Heavy launches the GOES-U satellite, furthering NASA and NOAA’s on-orbit weather forecasting cap… (Tue 20:20:32) https://x.com/_/status/1805803302824853870
[24/06/26 16:34:18] @elonmusk - RT @NASA: We have selected @SpaceX to develop and deliver the U.S. Deorbit Vehicle and prepare for a safe and responsible deorbit of the @S… (Wed 16:29:29) https://x.com/_/status/1806107546610229498
[24/06/26 16:34:20] @elonmusk - RT @MartinViecha: Just took a delivery of a Model 3 Performance. It's absurdly fast, so much better than my previous Model 3 with so many c… (Wed 16:29:15) https://x.com/_/status/1806107488904688033
[24/06/26 16:41:18] @elonmusk - RT @Tesla_Megapack: Plus Power and @SRPconnect are adding more Megapacks to the Arizona grid - Sierra Estrella will be the largest standalo… (Wed 16:34:31) https://x.com/_/status/1806108812878749814
[24/06/26 23:55:08] @elonmusk - RT @patrickc: This morning, Nature published two papers on bridge editing, the new genome engineering technology from @ArcInstitute: https:… (Wed 23:52:54) https://x.com/_/status/1806219134243373086
[24/06/27 00:21:10] @elonmusk - RT @froggyups: How Generational Trauma Works? Generational trauma gets carried through generations until someone is brave enough to face a… (Thu 00:16:07) https://x.com/_/status/1806224976216739871
[24/06/27 03:58:10] @elonmusk - RT @OwenSparks_: 𝕏 users can now show jobs they are hiring for directly on their profile, it is not limited to organizations! https://t.co/… (Thu 03:52:14) https://x.com/_/status/1806279364666867784
[24/06/27 04:19:08] @elonmusk - RT @SpaceX: Watch Falcon 9 launch 23 @Starlink satellites to orbit https://twitter.com/i/broadcasts/1BRJjPwZWYjKw (Thu 04:11:54) https://x.com/_/status/1806284315493290353
[24/06/27 04:33:12] @elonmusk - RT @SpaceX: Falcon 9 lands on the Just Read the Instructions droneship, completing the first 22nd launch and landing of a booster! https://… (Thu 04:26:18) https://x.com/_/status/1806287939028033836
[24/06/27 21:42:18] @elonmusk - RT @spacesudoer: Haters will say this is edited! @elonmusk https://t.co/g5SqrU2yFu https://pbs.twimg.com/ext_tw_video_thumb/1806027917715247104/pu/img/Pgoo5Lw9WJFKiA5n.jpg (video) (Thu 21:38:01) https://x.com/_/status/1806547577677938859
[24/06/27 22:52:15] @elonmusk - RT @Tesla: Send directions to your Tesla right from your phone https://pbs.twimg.com/amplify_video_thumb/1806401037458149376/img/JyJnjtBgQfKIoyUS.jpg (video) (Thu 22:50:10) https://x.com/_/status/1806565737152041420
[24/06/28 10:16:28] @elonmusk - RT @EndWokeness: The New York Times, one week apart: https://pbs.twimg.com/media/GRKYLxgW4AAk-xJ.jpg (photo), https://pbs.twimg.com/media/GRKYLxgX0AACoaU.jpg (photo) (Fri 10:10:18) https://x.com/_/status/1806736896040849812
[24/06/28 12:50:33] @elonmusk - RT @balajis: CHEVRON DOMINANCE Technology is about to accelerate. Because Chevron deference is over. And regulators can't just make up law… (Fri 12:47:27) https://x.com/_/status/1806776446758916199
[24/06/28 18:05:30] @elonmusk - RT @AdrianDittmann: The CNN broadcast viewership vs. X: CNN: 47.9 million views    X: 242 million views X got five times more views o… (Fri 18:01:39) https://x.com/_/status/1806855517987619024
[24/06/28 22:03:12] @elonmusk - RT @X: you’re on a rock floating through space (Fri 22:01:16) https://x.com/_/status/1806915818401517741
[24/06/29 00:56:08] @elonmusk - RT @sidgrao: First look at our next-gen X Ads Analytics. We’ve designed it to be snappy and super intuitive so businesses can view every k… (Sat 00:49:27) https://x.com/_/status/1806958142011621548
[24/06/29 17:09:18] @elonmusk - RT @johnkrausphotos: https://pbs.twimg.com/media/GRRYJdkWEAAQUtB.jpg (photo) (Sat 17:02:41) https://x.com/_/status/1807203063096369211
[24/06/30 11:33:20] @elonmusk - RT @farzyness: Neuralink's First Patient Leaves Us Speechless. Noland Arbaugh @ModdedQuad, @neuralink's first brain chip patient, joins us… (Sun 11:32:07) https://x.com/_/status/1807482263199707295
[24/06/30 13:53:25] @elonmusk - RT @SawyerMerritt: This @SpaceX launch two days ago was beautiful. Looks like Mars. https://pbs.twimg.com/amplify_video_thumb/1807515560231481344/img/1J7RUcKkr4YTBbGZ.jpg (video) (Sun 13:47:45) https://x.com/_/status/1807516397041316251
[24/06/30 21:21:18] @elonmusk - RT @cb_doge: 𝕏 users can use this filter to search for posts from verified accounts. (iOS) https://pbs.twimg.com/media/GRX7m6bW4AAsUBv.jpg (photo) (Sun 21:19:05) https://x.com/_/status/1807629976738689148
[24/06/30 23:27:11] @elonmusk - RT @teslaownersSV: “We’re beginning to see the dawn of a new era of space exploration. But one that is driven by companies as much, if not… (Sun 23:19:52) https://x.com/_/status/1807660374227026377
[24/07/01 11:26:21] @elonmusk - RT @Teslaconomics: Amidst the stream of cars winding down Lombard St, only 1 vehicle stands out from the rest: my Cybertruck. This is the r… (Mon 11:20:17) https://x.com/_/status/1807841674582020566
[24/07/02 07:56:18] @elonmusk - RT @Tesla: In Q2, we produced approximately 411k vehicles & delivered approximately 444k vehicles. Our Q2 Earnings Call will be streamed l… (Tue 07:53:22) https://x.com/_/status/1808151987776540892
[24/07/02 09:55:30] @elonmusk - RT @cb_doge: "It's only me doing these posts on 𝕏 and I would recommend for leaders of the world to just literally post your own stuff"  h… (Tue 09:39:26) https://x.com/_/status/1808178681933668710
[24/07/02 11:33:21] @elonmusk - RT @MAstronomers: I can just keep watching it without getting tired: https://pbs.twimg.com/ext_tw_video_thumb/1807951262756786177/pu/img/tfEtbQMrpq6ojqe1.jpg (video) (Tue 11:27:30) https://x.com/_/status/1808205875191984412
[24/07/02 21:21:27] @elonmusk - RT @EvaLovesDesign: Fashion on X https://pbs.twimg.com/media/GRfVf9CWQAAlKrf.jpg (photo) (Tue 21:14:43) https://x.com/_/status/1808353652685299760
[24/07/02 21:21:29] @elonmusk - RT @xai: how june started & how it’s going  come 🧑‍🍳 with us at xAI & 𝕏 if you like building & running the biggest computers in the world!… (Tue 21:14:23) https://x.com/_/status/1808353572171427861
[24/07/03 07:21:22] @elonmusk - RT @sara_spangelo: With over 100 Direct to Cell satellites now launched, and 100s more planned to be launched this year, excited to provide… (Wed 07:16:21) https://x.com/_/status/1808505060256604342
[24/07/03 21:35:19] @elonmusk - RT @tesla_na: The most American-made cars are S3XY To honor those who have served our country, members of the US military + their spouses… (Wed 21:28:35) https://x.com/_/status/1808719533235913083
[24/07/03 21:35:21] @elonmusk - RT @teslaownersSV: Tesla Semi hauling a huge load with 2 Model Xs, Model S and Model 3. It’s great to see Teslas vertical integration. http… (Wed 21:28:12) https://x.com/_/status/1808719436679164391
[24/07/03 21:56:16] @elonmusk - RT @teslaownersSV: “I’m nauseatingly pro America. I would have come here from any country. The United States are where great things are pos… (Wed 21:52:29) https://x.com/_/status/1808725544663498966
[24/07/04 09:13:18] @elonmusk - RT @johnkrausphotos: https://pbs.twimg.com/media/GRpCr00WUAA8jHs.jpg (photo) (Thu 09:06:38) https://x.com/_/status/1808895200200098201
[24/07/04 09:55:10] @elonmusk - RT @cybertruck: Happy 4th 🇺🇸🇺🇸 📸 @JustonBrazda https://pbs.twimg.com/ext_tw_video_thumb/1808549553840201729/pu/img/Ph76cxOFBOw9YOXd.jpg (video) (Thu 09:50:08) https://x.com/_/status/1808906149401424354
[24/07/04 10:44:17] @elonmusk - RT @SpaceX: The fourth flight of Starship brought us closer to a rapidly reusable future https://pbs.twimg.com/ext_tw_video_thumb/1808900566338449408/pu/img/cCLl1VZK-6Oqyi_U.jpg (video) (Thu 10:38:45) https://x.com/_/status/1808918385063026902
[24/07/04 21:07:20] @elonmusk - RT @ValueAnalyst1: Peter Thiel on Elon Musk 🔊 “You know, when Elon was building both Tesla and SpaceX in the 2000s, people thought he was… (Thu 21:02:34) https://x.com/_/status/1809075370861162888
